arm,task,density,condition,n,baseline,delta,acc,trunc_a,trunc_b,flagged,bar,bar_none,carries,p,q
qwen3-4b-think,connected_nodes,0.35,components,100,0.97,2.0000000000000018,0.99,0.03,0.01,False,0.0,0.0,False,0.625,1.0
qwen3-4b-think,connected_nodes,0.35,clustering,100,0.97,2.0000000000000018,0.99,0.03,0.01,False,0.0,0.0,False,0.625,1.0
qwen3-4b-think,connected_nodes,0.35,rwse,100,0.97,0.0,0.97,0.03,0.0,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,degree,100,0.97,1.0000000000000009,0.98,0.03,0.02,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.35,all,100,0.97,2.0000000000000018,0.99,0.03,0.0,False,0.008095238095238096,0.0,False,0.625,1.0
qwen3-4b-think,connected_nodes,0.5,components,100,0.96,2.0000000000000018,0.98,0.02,0.01,False,0.0,0.0,False,0.6875,1.0
qwen3-4b-think,connected_nodes,0.5,clustering,100,0.96,2.0000000000000018,0.98,0.02,0.0,False,0.0,0.0,False,0.6875,1.0
qwen3-4b-think,connected_nodes,0.5,rwse,100,0.96,3.0000000000000027,0.99,0.02,0.0,False,0.0014285714285714286,0.0,False,0.375,1.0
qwen3-4b-think,connected_nodes,0.5,degree,100,0.96,1.0000000000000009,0.97,0.02,0.01,False,0.0014285714285714286,0.0,False,1.0,1.0
qwen3-4b-think,connected_nodes,0.5,all,100,0.96,2.0000000000000018,0.98,0.02,0.01,False,0.008095238095238096,0.0,False,0.6875,1.0
qwen3-4b-think,edge_count,0.1,components,100,0.39,32.99999999999999,0.72,0.6,0.27,True,0.03047619047619048,0.03047619047619048,False,5.417768988991156e-07,2.1671075955964625e-06
qwen3-4b-think,edge_count,0.1,clustering,100,0.39,39.0,0.78,0.6,0.2,True,0.10428571428571429,0.03047619047619048,False,8.067609591488889e-08,7.947285970052084e-07
qwen3-4b-think,edge_count,0.1,rwse,100,0.39,24.0,0.63,0.6,0.31,True,0.03047619047619048,0.03047619047619048,False,0.00038813090293388086,0.0011089454369539453
qwen3-4b-think,edge_count,0.1,degree,100,0.39,-10.999999999999998,0.28,0.6,0.64,True,1.0,0.03047619047619048,True,0.16077960181198847,0.22275797526041666
qwen3-4b-think,edge_count,0.1,all,100,0.39,-4.999999999999999,0.34,0.6,0.5,True,1.0,0.03047619047619048,True,0.5758493477318467,0.6774698208609962
qwen3-4b-think,edge_count,0.2,components,100,0.34,30.0,0.64,0.66,0.34,True,0.03047619047619048,0.03047619047619048,False,7.333218396948782e-05,0.0002444406132316261
qwen3-4b-think,edge_count,0.2,clustering,100,0.34,18.0,0.52,0.66,0.47,True,0.10428571428571429,0.03047619047619048,False,0.011351591436778108,0.02063925715777838
qwen3-4b-think,edge_count,0.2,rwse,100,0.34,13.999999999999996,0.48,0.66,0.48,True,0.03047619047619048,0.03047619047619048,False,0.054076031858869555,0.09012671976478259
qwen3-4b-think,edge_count,0.2,degree,100,0.34,1.9999999999999962,0.36,0.66,0.52,True,1.0,0.03047619047619048,True,0.8714146793645341,0.9172786098574043
qwen3-4b-think,edge_count,0.2,all,100,0.34,-6.0,0.28,0.66,0.47,True,1.0,0.03047619047619048,True,0.417692190836533,0.5221152385456662
qwen3-4b-think,edge_count,0.35,components,100,0.07,27.999999999999996,0.35,0.92,0.65,True,0.03047619047619048,0.03047619047619048,False,2.4633482098579407e-07,1.2316741049289703e-06
qwen3-4b-think,edge_count,0.35,clustering,100,0.07,38.0,0.45,0.92,0.51,True,0.10428571428571429,0.03047619047619048,False,4.1109160520136356e-10,8.221832104027271e-09
qwen3-4b-think,edge_count,0.35,rwse,100,0.07,1.9999999999999991,0.09,0.92,0.91,True,0.03047619047619048,0.03047619047619048,False,0.803619384765625,0.8929104275173612
qwen3-4b-think,edge_count,0.35,degree,100,0.07,19.0,0.26,0.92,0.59,True,1.0,0.03047619047619048,True,0.0005461126565933228,0.0013652816414833069
qwen3-4b-think,edge_count,0.35,all,100,0.07,7.000000000000001,0.14,0.92,0.63,True,1.0,0.03047619047619048,True,0.1670684814453125,0.22275797526041666
qwen3-4b-think,edge_count,0.5,components,100,0.0,8.0,0.08,1.0,0.92,True,0.03047619047619048,0.03047619047619048,False,0.0078125,0.015625
qwen3-4b-think,edge_count,0.5,clustering,100,0.0,4.0,0.04,1.0,0.96,True,0.10428571428571429,0.03047619047619048,False,0.125,0.19230769230769232
qwen3-4b-think,edge_count,0.5,rwse,100,0.0,1.0,0.01,1.0,0.99,True,0.03047619047619048,0.03047619047619048,False,1.0,1.0
qwen3-4b-think,edge_count,0.5,degree,100,0.0,24.0,0.24,1.0,0.6,True,1.0,0.03047619047619048,True,1.1920928955078125e-07,7.947285970052084e-07
qwen3-4b-think,edge_count,0.5,all,100,0.0,11.0,0.11,1.0,0.63,True,1.0,0.03047619047619048,True,0.0009765625,0.002170138888888889
qwen3-4b-think,edge_existence,0.1,components,100,0.99,0.0,0.99,0.01,0.01,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,clustering,100,0.99,-2.0000000000000018,0.97,0.01,0.03,False,0.7266666666666667,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.1,rwse,100,0.99,-3.0000000000000027,0.96,0.01,0.04,False,0.5538095238095239,0.7352380952380952,False,0.375,1.0
qwen3-4b-think,edge_existence,0.1,degree,100,0.99,0.0,0.99,0.01,0.01,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.1,all,100,0.99,-3.0000000000000027,0.96,0.01,0.04,False,0.7409523809523809,0.7352380952380952,False,0.375,1.0
qwen3-4b-think,edge_existence,0.2,components,100,1.0,-1.0000000000000009,0.99,0.0,0.01,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,clustering,100,1.0,-1.0000000000000009,0.99,0.0,0.01,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,rwse,100,1.0,-2.0000000000000018,0.98,0.0,0.02,False,0.5538095238095239,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.2,degree,100,1.0,0.0,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.2,all,100,1.0,-1.0000000000000009,0.99,0.0,0.01,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,components,100,1.0,0.0,1.0,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,clustering,100,1.0,0.0,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,rwse,100,1.0,0.0,1.0,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,degree,100,1.0,0.0,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.35,all,100,1.0,0.0,1.0,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,components,100,1.0,-1.0000000000000009,0.99,0.0,0.01,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,clustering,100,1.0,0.0,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,rwse,100,1.0,0.0,1.0,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,degree,100,1.0,0.0,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.5,all,100,1.0,0.0,1.0,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,components,100,1.0,0.0,1.0,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,clustering,100,1.0,0.0,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,rwse,100,1.0,0.0,1.0,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,degree,100,1.0,0.0,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.65,all,100,1.0,0.0,1.0,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,components,100,1.0,0.0,1.0,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,clustering,100,1.0,0.0,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,rwse,100,1.0,0.0,1.0,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,degree,100,1.0,0.0,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.75,all,100,1.0,0.0,1.0,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.85,components,100,0.98,2.0000000000000018,1.0,0.0,0.0,False,0.7352380952380952,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,clustering,100,0.98,2.0000000000000018,1.0,0.0,0.0,False,0.7266666666666667,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,rwse,100,0.98,1.0000000000000009,0.99,0.0,0.0,False,0.5538095238095239,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,edge_existence,0.85,degree,100,0.98,2.0000000000000018,1.0,0.0,0.0,False,0.7457142857142857,0.7352380952380952,False,0.5,1.0
qwen3-4b-think,edge_existence,0.85,all,100,0.98,1.0000000000000009,0.99,0.0,0.0,False,0.7409523809523809,0.7352380952380952,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,components,100,0.96,-2.0000000000000018,0.94,0.03,0.06,False,0.1442857142857143,0.1442857142857143,False,0.7265625,1.0
qwen3-4b-think,node_degree,0.1,clustering,100,0.96,1.0000000000000009,0.97,0.03,0.03,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.1,rwse,100,0.96,-2.9999999999999916,0.93,0.03,0.07,False,0.21047619047619048,0.1442857142857143,False,0.5078125,1.0
qwen3-4b-think,node_degree,0.1,degree,100,0.96,3.0000000000000027,0.99,0.03,0.01,False,1.0,0.1442857142857143,True,0.375,1.0
qwen3-4b-think,node_degree,0.1,all,100,0.96,-1.0000000000000009,0.95,0.03,0.05,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.2,components,100,0.95,3.0000000000000027,0.98,0.05,0.01,False,0.1442857142857143,0.1442857142857143,False,0.375,1.0
qwen3-4b-think,node_degree,0.2,clustering,100,0.95,4.0000000000000036,0.99,0.05,0.0,False,0.1442857142857143,0.1442857142857143,False,0.21875,0.9722222222222222
qwen3-4b-think,node_degree,0.2,rwse,100,0.95,1.0000000000000009,0.96,0.05,0.02,False,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.2,degree,100,0.95,4.0000000000000036,0.99,0.05,0.0,False,1.0,0.1442857142857143,True,0.21875,0.9722222222222222
qwen3-4b-think,node_degree,0.2,all,100,0.95,3.0000000000000027,0.98,0.05,0.01,False,1.0,0.1442857142857143,True,0.375,1.0
qwen3-4b-think,node_degree,0.35,components,100,0.97,1.0000000000000009,0.98,0.03,0.02,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.35,clustering,100,0.97,3.0000000000000027,1.0,0.03,0.0,False,0.1442857142857143,0.1442857142857143,False,0.25,0.9722222222222222
qwen3-4b-think,node_degree,0.35,rwse,100,0.97,3.0000000000000027,1.0,0.03,0.0,False,0.21047619047619048,0.1442857142857143,False,0.25,0.9722222222222222
qwen3-4b-think,node_degree,0.35,degree,100,0.97,3.0000000000000027,1.0,0.03,0.0,False,1.0,0.1442857142857143,True,0.25,0.9722222222222222
qwen3-4b-think,node_degree,0.35,all,100,0.97,1.0000000000000009,0.98,0.03,0.0,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.5,components,100,1.0,-1.0000000000000009,0.99,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.5,clustering,100,1.0,-1.0000000000000009,0.99,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.5,rwse,100,1.0,-6.000000000000005,0.94,0.0,0.0,False,0.21047619047619048,0.1442857142857143,False,0.03125,0.9722222222222222
qwen3-4b-think,node_degree,0.5,degree,100,1.0,0.0,1.0,0.0,0.0,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.5,all,100,1.0,-1.0000000000000009,0.99,0.0,0.01,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.65,components,100,1.0,-2.0000000000000018,0.98,0.0,0.01,False,0.1442857142857143,0.1442857142857143,False,0.5,1.0
qwen3-4b-think,node_degree,0.65,clustering,100,1.0,-2.0000000000000018,0.98,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.5,1.0
qwen3-4b-think,node_degree,0.65,rwse,100,1.0,-3.0000000000000027,0.97,0.0,0.02,False,0.21047619047619048,0.1442857142857143,False,0.25,0.9722222222222222
qwen3-4b-think,node_degree,0.65,degree,100,1.0,-4.0000000000000036,0.96,0.0,0.01,False,1.0,0.1442857142857143,True,0.125,0.9722222222222222
qwen3-4b-think,node_degree,0.65,all,100,1.0,-2.0000000000000018,0.98,0.0,0.01,False,1.0,0.1442857142857143,True,0.5,1.0
qwen3-4b-think,node_degree,0.75,components,100,0.96,0.0,0.96,0.01,0.01,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.75,clustering,100,0.96,1.0000000000000009,0.97,0.01,0.0,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.75,rwse,100,0.96,-1.0000000000000009,0.95,0.01,0.0,False,0.21047619047619048,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.75,degree,100,0.96,2.0000000000000018,0.98,0.01,0.0,False,1.0,0.1442857142857143,True,0.6875,1.0
qwen3-4b-think,node_degree,0.75,all,100,0.96,1.0000000000000009,0.97,0.01,0.01,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.85,components,100,0.96,-3.9999999999999925,0.92,0.0,0.0,False,0.1442857142857143,0.1442857142857143,False,0.125,0.9722222222222222
qwen3-4b-think,node_degree,0.85,clustering,100,0.96,-1.0000000000000009,0.95,0.0,0.01,False,0.1442857142857143,0.1442857142857143,False,1.0,1.0
qwen3-4b-think,node_degree,0.85,rwse,100,0.96,2.0000000000000018,0.98,0.0,0.01,False,0.21047619047619048,0.1442857142857143,False,0.625,1.0
qwen3-4b-think,node_degree,0.85,degree,100,0.96,0.0,0.96,0.0,0.01,False,1.0,0.1442857142857143,True,1.0,1.0
qwen3-4b-think,node_degree,0.85,all,100,0.96,2.0000000000000018,0.98,0.0,0.01,False,1.0,0.1442857142857143,True,0.6875,1.0
