arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-1.7b-think,node_degree,0.2,none,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,0.0,0,0,,,,0.09999999999999998,12,2,14.0,0.012939453125,0.03,0.18,,,0.03623046875
qwen3-1.7b-think,node_degree,0.2,filler,100,0.85,0.7671626666784216,0.906940968088377,0.85,0.0,1.0,0,-0.09999999999999998,2,12,0.012939453125,-0.17,-0.03,0.0,0,0,,,,,14.0,0.0452880859375,
qwen3-1.7b-think,node_degree,0.2,degree,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.02,1.0,0,-0.010000000000000009,3,4,1.0,-0.06,0.04,0.08999999999999997,12,3,15.0,0.03515625,0.02,0.17,7.0,1.0,0.08685661764705882
qwen3-1.7b-think,node_degree,0.2,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.020000000000000018,3,1,0.625,-0.02,0.06,0.12,12,0,12.0,0.00048828125,0.06,0.19,4.0,0.7720588235294118,0.001864346590909091
qwen3-1.7b-think,node_degree,0.2,rwse,100,0.91,0.8377362530335634,0.9519280048361151,0.91,0.02,1.0,0,-0.039999999999999925,3,7,0.34375,-0.1,0.02,0.06000000000000005,11,5,16.0,0.210113525390625,-0.02,0.14,10.0,0.5347222222222222,0.35299072265625
qwen3-1.7b-think,node_degree,0.2,components,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.0,1.0,0,-0.05999999999999994,1,7,0.0703125,-0.12,-0.01,0.040000000000000036,11,7,18.0,0.480682373046875,-0.04,0.12,8.0,0.17371323529411764,0.6308956146240234
qwen3-1.7b-think,node_degree,0.2,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.01,1.0,0,0.020000000000000018,4,2,0.6875,-0.03,0.07,0.12,14,2,16.0,0.004180908203125,0.05,0.2,6.0,0.8020833333333334,0.013507549579326924
qwen3-1.7b-think,node_degree,0.35,none,100,0.6,0.5020007846184025,0.6906002538863971,0.6,0.0,1.0,0,0.0,0,0,,,,0.039999999999999925,10,6,16.0,0.454498291015625,-0.04,0.12,,,0.6157718781502016
qwen3-1.7b-think,node_degree,0.35,filler,100,0.56,0.4622792771125631,0.6532813459903167,0.56,0.0,1.0,0,-0.039999999999999925,6,10,0.454498291015625,-0.11,0.04,0.0,0,0,,,,,16.0,0.6014640445355326,
qwen3-1.7b-think,node_degree,0.35,degree,100,0.83,0.7445181876635703,0.8910652394022684,0.83,0.08,1.0,0,0.22999999999999998,27,4,3.39532271027565e-05,0.13,0.33024999999999866,0.2699999999999999,32,5,37.0,7.427530363202095e-06,0.16,0.37,31.0,0.00035650888457894325,5.1992712542414665e-05
qwen3-1.7b-think,node_degree,0.35,clustering,100,0.61,0.5120283616749817,0.699832780680298,0.61,0.0,1.0,0,0.010000000000000009,9,8,1.0,-0.07,0.09,0.04999999999999993,13,8,21.0,0.38331031799316406,-0.04,0.14,17.0,1.0,0.5749654769897461
qwen3-1.7b-think,node_degree,0.35,rwse,100,0.65,0.5525426042919797,0.7363589534652197,0.65,0.0,1.0,0,0.050000000000000044,17,12,0.45825831964612007,-0.05,0.16,0.08999999999999997,17,8,25.0,0.10775214433670044,0.0,0.19,29.0,0.6014640445355326,0.21035158807750454
qwen3-1.7b-think,node_degree,0.35,components,100,0.62,0.5220957382071033,0.7090255079986562,0.62,0.0,1.0,0,0.020000000000000018,8,6,0.79052734375,-0.05,0.09,0.05999999999999994,15,9,24.0,0.30745625495910645,-0.04,0.16,14.0,0.8973553631756757,0.47826528549194336
qwen3-1.7b-think,node_degree,0.35,all,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.21999999999999997,29,7,0.00031255115754902363,0.11,0.33,0.2599999999999999,31,5,36.0,1.2913485988974571e-05,0.16,0.36,36.0,0.0026254297234117987,7.748091593384743e-05
qwen3-1.7b-think,node_degree,0.5,none,100,0.6,0.5020007846184025,0.6906002538863971,0.6,0.0,1.0,0,0.0,0,0,,,,0.04999999999999993,15,10,25.0,0.42435622215270996,-0.05,0.14024999999999865,,,0.6145848734625454
qwen3-1.7b-think,node_degree,0.5,filler,100,0.55,0.45244427031643447,0.6438562489359654,0.55,0.0,1.0,0,-0.04999999999999993,10,15,0.42435622215270996,-0.15,0.05,0.0,0,0,,,,,25.0,0.594098711013794,
qwen3-1.7b-think,node_degree,0.5,degree,100,0.79,0.7001985069803768,0.8583445046835422,0.79,0.11,1.0,0,0.19000000000000006,30,11,0.00432400493446039,0.06,0.31,0.24,31,7,38.0,0.00011616700794547796,0.13,0.35,41.0,0.02017868969414849,0.0005421127037455639
qwen3-1.7b-think,node_degree,0.5,clustering,100,0.59,0.4920125056109662,0.6813284290433533,0.59,0.0,1.0,0,-0.010000000000000009,14,15,1.0,-0.12,0.09,0.039999999999999925,15,11,26.0,0.557197093963623,-0.06,0.14,29.0,1.0,0.7091599377718839
qwen3-1.7b-think,node_degree,0.5,rwse,100,0.64,0.542352199811621,0.7272892540950986,0.64,0.01,1.0,0,0.040000000000000036,16,12,0.5715881884098053,-0.06,0.14,0.08999999999999997,16,7,23.0,0.0931396484375,0.0,0.18,28.0,0.727475876157934,0.19559326171875
qwen3-1.7b-think,node_degree,0.5,components,100,0.58,0.4820630799889527,0.672017750814887,0.58,0.0,1.0,0,-0.020000000000000018,9,11,0.8238029479980469,-0.11,0.07,0.029999999999999916,12,9,21.0,0.6636238098144531,-0.06,0.12,20.0,0.910519047787315,0.7963485717773438
qwen3-1.7b-think,node_degree,0.5,all,100,0.78,0.6892946528499969,0.849988254963442,0.78,0.0,1.0,0,0.18000000000000005,26,8,0.0029350556433200836,0.07,0.29,0.22999999999999998,28,5,33.0,6.618769839406013e-05,0.13,0.33,34.0,0.015409042127430439,0.0003474854165688157
qwen3-1.7b-think,node_degree,0.65,none,100,0.52,0.4231640509017654,0.6153561567991945,0.52,0.0,1.0,0,0.0,0,0,,,,0.17000000000000004,28,11,39.0,0.009475304279476404,0.04,0.28,,,0.028425912838429213
qwen3-1.7b-think,node_degree,0.65,filler,100,0.35,0.2636410465347802,0.4474573957080203,0.35,0.01,1.0,0,-0.17000000000000004,11,28,0.009475304279476404,-0.29,-0.05,0.0,0,0,,,,,39.0,0.03617843452163718,
qwen3-1.7b-think,node_degree,0.65,degree,100,0.73,0.6356769977376873,0.8073053908233518,0.73,0.14,1.0,0,0.20999999999999996,30,9,0.0010650196345523,0.09,0.32,0.38,48,10,58.0,4.5166191631196284e-07,0.24,0.51,39.0,0.0074551374418661,4.74245012127561e-06
qwen3-1.7b-think,node_degree,0.65,clustering,100,0.39,0.300167219319702,0.48797163832501844,0.39,0.0,1.0,0,-0.13,14,27,0.05958388801809633,-0.25,-0.009750000000001365,0.040000000000000036,22,18,40.0,0.6358280026288412,-0.09,0.16,41.0,0.16683488645066974,0.7854345914826862
qwen3-1.7b-think,node_degree,0.65,rwse,100,0.43,0.3373313900052838,0.5278478830413564,0.43,0.0,1.0,0,-0.09000000000000002,13,22,0.17546524899080396,-0.21,0.03,0.08000000000000002,21,13,34.0,0.22948101302608848,-0.04,0.19,35.0,0.33497911170971667,0.37070009796521985
qwen3-1.7b-think,node_degree,0.65,components,100,0.46,0.36560643853331865,0.5573531460647615,0.46,0.01,1.0,0,-0.06,6,12,0.237884521484375,-0.14,0.02,0.11000000000000004,23,12,35.0,0.0895310789346695,-0.01,0.22,18.0,0.41629791259765625,0.19559326171875
qwen3-1.7b-think,node_degree,0.65,all,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.29999999999999993,39,9,1.5221826110689562e-05,0.17,0.42,0.47,51,4,55.0,2.0474233419776056e-11,0.36,0.58,48.0,0.00021310556554965387,4.2995890181529717e-10
qwen3-1.7b-think,node_degree,0.75,none,100,0.45,0.3561437510640346,0.5475557296835656,0.45,0.04,1.0,0,0.0,0,0,,,,0.09000000000000002,19,10,29.0,0.13604594767093658,-0.01,0.2,,,0.24843173052953638
qwen3-1.7b-think,node_degree,0.75,filler,100,0.36,0.2727107459049014,0.45764780018837914,0.36,0.01,1.0,0,-0.09000000000000002,10,19,0.13604594767093658,-0.2,0.01,0.0,0,0,,,,,29.0,0.27209189534187317,
qwen3-1.7b-think,node_degree,0.75,degree,100,0.73,0.6356769977376873,0.8073053908233518,0.73,0.12,1.0,0,0.27999999999999997,33,5,4.255962267052382e-06,0.17,0.39,0.37,39,2,41.0,7.839844329282641e-10,0.27,0.47,38.0,8.937520760810003e-05,1.0975782060995698e-08
qwen3-1.7b-think,node_degree,0.75,clustering,100,0.38,0.2909744920013438,0.47790426179289663,0.38,0.01,1.0,0,-0.07,12,19,0.28104151505976915,-0.18,0.04,0.020000000000000018,12,10,22.0,0.8318119049072266,-0.07024999999999999,0.11,31.0,0.4721497453004122,0.9193710527921978
qwen3-1.7b-think,node_degree,0.75,rwse,100,0.39,0.300167219319702,0.48797163832501844,0.39,0.0,1.0,0,-0.06,13,19,0.37708558747544885,-0.17,0.05,0.030000000000000027,17,14,31.0,0.720100131817162,-0.08,0.13,32.0,0.5614897629310345,0.8174109604411028
qwen3-1.7b-think,node_degree,0.75,components,100,0.38,0.2909744920013438,0.47790426179289663,0.38,0.02,1.0,0,-0.07,7,14,0.18924713134765625,-0.16,0.02,0.020000000000000018,16,14,30.0,0.855535551905632,-0.08,0.13,21.0,0.3455817181131114,0.921345978975296
qwen3-1.7b-think,node_degree,0.75,all,100,0.67,0.5730516033971139,0.7543701620610456,0.67,0.04,1.0,0,0.22000000000000003,33,11,0.0012600338162656044,0.1,0.35,0.31000000000000005,38,7,45.0,3.1213096463034162e-06,0.19,0.42,44.0,0.007560202897593626,2.6219001028948696e-05
qwen3-1.7b-think,node_degree,0.85,none,100,0.42,0.327982249185113,0.5179369200110473,0.42,0.01,1.0,0,0.0,0,0,,,,0.09999999999999998,21,11,32.0,0.11018416518345475,-0.01,0.21,,,0.21035158807750454
qwen3-1.7b-think,node_degree,0.85,filler,100,0.32,0.2366901081545688,0.4166280225367919,0.32,0.0,1.0,0,-0.09999999999999998,11,21,0.11018416518345475,-0.22,0.01,0.0,0,0,,,,,32.0,0.23138674688525498,
qwen3-1.7b-think,node_degree,0.85,degree,100,0.85,0.7671626666784216,0.906940968088377,0.85,0.06,1.0,0,0.43,47,4,2.4163071543625847e-10,0.31,0.53,0.53,57,4,61.0,4.85494457136415e-13,0.42,0.64,51.0,1.0148490048322856e-08,2.039076719972943e-11
qwen3-1.7b-think,node_degree,0.85,clustering,100,0.35,0.2636410465347802,0.4474573957080203,0.35,0.0,1.0,0,-0.07,15,22,0.3240086000878364,-0.19,0.05,0.02999999999999997,15,12,27.0,0.7011080384254456,-0.07,0.13,37.0,0.5233985078341973,0.8174109604411028
qwen3-1.7b-think,node_degree,0.85,rwse,100,0.44,0.34671865400968327,0.537720722887437,0.44,0.01,1.0,0,0.020000000000000018,19,17,0.8679394004284404,-0.1,0.13,0.12,18,6,24.0,0.022655844688415527,0.03,0.21,36.0,0.9347039696921666,0.05947159230709076
qwen3-1.7b-think,node_degree,0.85,components,100,0.51,0.4134784047743415,0.6057816990761385,0.51,0.03,1.0,0,0.09000000000000002,15,6,0.0783538818359375,0.0,0.18,0.19,28,9,37.0,0.0025632079923525453,0.08,0.30024999999999863,21.0,0.18282572428385416,0.008971227973233908
qwen3-1.7b-think,node_degree,0.85,all,100,0.58,0.4820630799889527,0.672017750814887,0.58,0.01,1.0,0,0.15999999999999998,33,17,0.032839137564268484,0.02,0.29,0.25999999999999995,38,12,50.0,0.00030586400160359517,0.14,0.39,50.0,0.09851741269280545,0.0012846288067350996
qwen3-1.7b-think,connected_nodes,0.1,none,100,0.92,0.8500173312059693,0.9589070305141891,0.9589956709956711,0.03,1.0,0,0.0,0,0,,,,-0.029999999999999916,2,5,7.0,0.453125,-0.09,0.02,,,0.76171875
qwen3-1.7b-think,connected_nodes,0.1,filler,100,0.95,0.8882480347279118,0.9784566385436864,0.9713333333333333,0.01,1.0,0,0.029999999999999916,5,2,0.453125,-0.02,0.08024999999999864,0.0,0,0,,,,,7.0,0.9166666666666666,
qwen3-1.7b-think,connected_nodes,0.1,degree,100,0.92,0.8500173312059693,0.9589070305141891,0.9692581862581864,0.02,1.0,0,0.0,4,4,1.0,-0.06,0.06,-0.029999999999999916,3,6,9.0,0.5078125,-0.09,0.03,8.0,1.0,0.76171875
qwen3-1.7b-think,connected_nodes,0.1,clustering,100,0.95,0.8882480347279118,0.9784566385436864,0.9904615384615384,0.01,1.0,0,0.029999999999999916,6,3,0.5078125,-0.02,0.09,0.0,3,3,6.0,1.0,-0.05,0.05,9.0,0.9166666666666666,1.0
qwen3-1.7b-think,connected_nodes,0.1,rwse,100,0.98,0.9299868370580063,0.9944981477650318,0.9833333333333334,0.0,1.0,0,0.05999999999999994,6,0,0.03125,0.02,0.11,0.030000000000000027,4,1,5.0,0.375,-0.01,0.08,6.0,0.15,0.6923076923076923
qwen3-1.7b-think,connected_nodes,0.1,components,100,0.94,0.8752303146877748,0.9722142547333433,0.9815597735597735,0.03,1.0,0,0.019999999999999907,4,2,0.6875,-0.03,0.07,-0.010000000000000009,3,4,7.0,1.0,-0.06,0.04,6.0,0.9166666666666666,1.0
qwen3-1.7b-think,connected_nodes,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.07999999999999996,8,0,0.0078125,0.03,0.14,0.050000000000000044,5,0,5.0,0.0625,0.01,0.1,8.0,0.0625,0.375
qwen3-1.7b-think,connected_nodes,0.2,none,100,0.96,0.9016278276739262,0.984336949448152,0.997107671138631,0.0,1.0,0,0.0,0,0,,,,-0.010000000000000009,2,3,5.0,1.0,-0.06,0.03,,,1.0
qwen3-1.7b-think,connected_nodes,0.2,filler,100,0.97,0.915479219195973,0.9897456617765851,0.9965736842105264,0.01,1.0,0,0.010000000000000009,3,2,1.0,-0.03,0.05,0.0,0,0,,,,,5.0,1.0,
qwen3-1.7b-think,connected_nodes,0.2,degree,100,0.92,0.8500173312059693,0.9589070305141891,0.9622804693549074,0.03,1.0,0,-0.039999999999999925,1,5,0.21875,-0.09,0.0,-0.04999999999999993,2,7,9.0,0.1796875,-0.11,0.0,6.0,0.525,0.660769502321879
qwen3-1.7b-think,connected_nodes,0.2,clustering,100,0.96,0.9016278276739262,0.984336949448152,0.996875882012724,0.0,1.0,0,0.0,3,3,1.0,-0.05,0.05,-0.010000000000000009,1,2,3.0,1.0,-0.04,0.02,6.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.2,rwse,100,0.88,0.8018773199709163,0.9300066263473222,0.9634388677198276,0.0,1.0,0,-0.07999999999999996,2,10,0.03857421875,-0.14,-0.02,-0.08999999999999997,1,10,11.0,0.01171875,-0.15,-0.03,12.0,0.154296875,0.140625
qwen3-1.7b-think,connected_nodes,0.2,components,100,0.94,0.8752303146877748,0.9722142547333433,0.980549494949495,0.01,1.0,0,-0.020000000000000018,2,4,0.6875,-0.07,0.03,-0.030000000000000027,1,4,5.0,0.375,-0.08,0.01,6.0,0.9166666666666666,0.6923076923076923
qwen3-1.7b-think,connected_nodes,0.2,all,100,0.94,0.8752303146877748,0.9722142547333433,0.9778777246145667,0.02,1.0,0,-0.020000000000000018,2,4,0.6875,-0.07,0.03,-0.030000000000000027,1,4,5.0,0.375,-0.07,0.01,6.0,0.9166666666666666,0.6923076923076923
qwen3-1.7b-think,connected_nodes,0.35,none,100,0.68,0.5833719774632081,0.7633098918454312,0.9744865301227305,0.02,1.0,0,0.0,0,0,,,,-0.039999999999999925,7,11,18.0,0.480682373046875,-0.12,0.040249999999998634,,,0.76171875
qwen3-1.7b-think,connected_nodes,0.35,filler,100,0.72,0.6251178763865427,0.7986044083240164,0.983822769388025,0.0,1.0,0,0.039999999999999925,11,7,0.480682373046875,-0.04,0.12,0.0,0,0,,,,,18.0,0.9166666666666666,
qwen3-1.7b-think,connected_nodes,0.35,degree,100,0.81,0.7222097592919214,0.8748534600729574,0.9810777431240706,0.0,1.0,0,0.13,17,4,0.007197380065917969,0.05,0.22,0.09000000000000008,13,4,17.0,0.049041748046875,0.01,0.17,21.0,0.0625,0.375
qwen3-1.7b-think,connected_nodes,0.35,clustering,100,0.66,0.5627754565831095,0.74538620502457,0.9732906612432747,0.0,1.0,0,-0.020000000000000018,12,14,0.8450189828872681,-0.12,0.08,-0.05999999999999994,6,12,18.0,0.237884521484375,-0.14,0.02,26.0,1.0,0.660769502321879
qwen3-1.7b-think,connected_nodes,0.35,rwse,100,0.72,0.6251178763865427,0.7986044083240164,0.9714908212539624,0.0,1.0,0,0.039999999999999925,14,10,0.5412561893463135,-0.05,0.13,0.0,9,9,18.0,1.0,-0.08,0.08,24.0,0.9166666666666666,1.0
qwen3-1.7b-think,connected_nodes,0.35,components,100,0.71,0.6146092505999207,0.7898529302601586,0.9812449978085798,0.0,1.0,0,0.029999999999999916,9,6,0.60723876953125,-0.05,0.11,-0.010000000000000009,8,9,17.0,1.0,-0.09,0.07,15.0,0.9166666666666666,1.0
qwen3-1.7b-think,connected_nodes,0.35,all,100,0.78,0.6892946528499969,0.849988254963442,0.9826372084936374,0.0,1.0,0,0.09999999999999998,14,4,0.0308837890625,0.02,0.18,0.06000000000000005,11,5,16.0,0.210113525390625,-0.01,0.14,18.0,0.15,0.660769502321879
qwen3-1.7b-think,connected_nodes,0.5,none,100,0.59,0.4920125056109662,0.6813284290433533,0.977041758904126,0.0,1.0,0,0.0,0,0,,,,-0.020000000000000018,11,13,24.0,0.8388197422027588,-0.12,0.08,,,1.0
qwen3-1.7b-think,connected_nodes,0.5,filler,100,0.61,0.5120283616749817,0.699832780680298,0.9634959225353192,0.0,1.0,0,0.020000000000000018,13,11,0.8388197422027588,-0.07,0.11,0.0,0,0,,,,,24.0,1.0,
qwen3-1.7b-think,connected_nodes,0.5,degree,100,0.75,0.6569535362992417,0.8245490599627573,0.9545493015746139,0.01,1.0,0,0.16000000000000003,23,7,0.005222879350185394,0.05,0.27,0.14,20,6,26.0,0.009355306625366211,0.05,0.24,30.0,0.0625,0.140625
qwen3-1.7b-think,connected_nodes,0.5,clustering,100,0.67,0.5730516033971139,0.7543701620610456,0.9815498408267241,0.0,1.0,0,0.08000000000000007,18,10,0.1849333420395851,-0.02,0.18,0.06000000000000005,14,8,22.0,0.28627872467041016,-0.03,0.15,28.0,0.493155578772227,0.6870689392089844
qwen3-1.7b-think,connected_nodes,0.5,rwse,100,0.58,0.4820630799889527,0.672017750814887,0.927188599688571,0.02,1.0,0,-0.010000000000000009,11,12,1.0,-0.11,0.09,-0.030000000000000027,12,15,27.0,0.7011080384254456,-0.13,0.07,23.0,1.0,0.9897995836594525
qwen3-1.7b-think,connected_nodes,0.5,components,100,0.67,0.5730516033971139,0.7543701620610456,0.9724442584575417,0.0,1.0,0,0.08000000000000007,14,6,0.11531829833984375,-0.01,0.17,0.06000000000000005,10,4,14.0,0.1795654296875,-0.01,0.13,20.0,0.3953770228794643,0.660769502321879
qwen3-1.7b-think,connected_nodes,0.5,all,100,0.68,0.5833719774632081,0.7633098918454312,0.9370465231651047,0.01,1.0,0,0.09000000000000008,21,12,0.16275565745308995,-0.02,0.2,0.07000000000000006,17,10,27.0,0.24778856337070465,-0.03,0.17,33.0,0.48826697235926986,0.660769502321879
qwen3-1.7b-think,edge_count,0.1,none,100,0.67,0.5730516033971139,0.7543701620610456,0.67,0.5,1.0,0,0.0,0,0,,,,-0.04999999999999993,17,22,39.0,0.5223973804968409,-0.17,0.07,,,0.895538366566013
qwen3-1.7b-think,edge_count,0.1,filler,100,0.72,0.6251178763865427,0.7986044083240164,0.72,0.58,1.0,0,0.04999999999999993,22,17,0.5223973804968409,-0.07,0.17,0.0,0,0,,,,,39.0,1.0,
qwen3-1.7b-think,edge_count,0.1,degree,100,0.24,0.16691211265459965,0.3323251872329213,0.24,0.8,1.0,0,-0.43000000000000005,12,55,1.0273195443541005e-07,-0.57,-0.29,-0.48,8,56,64.0,5.562672242319724e-10,-0.6,-0.36,67.0,8.218556354832804e-07,1.1175870895385742e-08
qwen3-1.7b-think,edge_count,0.1,clustering,100,0.64,0.542352199811621,0.7272892540950986,0.64,0.66,1.0,0,-0.030000000000000027,22,25,0.7708669945730264,-0.17,0.1,-0.07999999999999996,14,22,36.0,0.2429849540349096,-0.2,0.04,47.0,1.0,0.5831638896837831
qwen3-1.7b-think,edge_count,0.1,rwse,100,0.55,0.45244427031643447,0.6438562489359654,0.55,0.6,1.0,0,-0.12,17,29,0.10380535550410741,-0.25,0.01,-0.16999999999999993,20,37,57.0,0.033143967787505446,-0.31,-0.02,46.0,0.3559040760140825,0.11363646098573296
qwen3-1.7b-think,edge_count,0.1,components,100,0.59,0.4920125056109662,0.6813284290433533,0.59,0.56,1.0,0,-0.08000000000000007,14,22,0.2429849540349096,-0.2,0.04,-0.13,16,29,45.0,0.07245426016254441,-0.26,0.0,36.0,0.7289548621047288,0.21736278048763324
qwen3-1.7b-think,edge_count,0.1,all,100,0.4,0.3093997461136028,0.4979992153815976,0.4,0.7,1.0,0,-0.27,9,36,6.57466324582856e-05,-0.4,-0.15,-0.31999999999999995,15,47,62.0,5.778372004920304e-05,-0.46,-0.18,45.0,0.0003155838357997709,0.0002773618562361746
qwen3-1.7b-think,edge_count,0.2,none,100,0.31,0.22779563206132378,0.40626239477955695,0.31,0.77,1.0,0,0.0,0,0,,,,0.0,17,17,34.0,1.0,-0.12,0.12,,,1.0
qwen3-1.7b-think,edge_count,0.2,filler,100,0.31,0.22779563206132378,0.40626239477955695,0.31,0.76,1.0,0,0.0,17,17,1.0,-0.11,0.12,0.0,0,0,,,,,34.0,1.0,
qwen3-1.7b-think,edge_count,0.2,degree,100,0.26,0.18404578126986462,0.35371172631861636,0.26,0.77,1.0,0,-0.04999999999999999,19,24,0.542384011856484,-0.18,0.08,-0.04999999999999999,16,21,37.0,0.5113757815852296,-0.17,0.07,43.0,1.0,0.895538366566013
qwen3-1.7b-think,edge_count,0.2,clustering,100,0.3,0.21894753866228117,0.39585038432811953,0.3,0.68,1.0,0,-0.010000000000000009,18,19,1.0,-0.13,0.11,-0.010000000000000009,17,18,35.0,1.0,-0.13,0.11,37.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,rwse,100,0.29,0.21014706973984146,0.38539074940007934,0.29,0.87,1.0,0,-0.020000000000000018,16,18,0.8641662404406816,-0.13,0.1,-0.020000000000000018,15,17,32.0,0.860050065908581,-0.13,0.09,34.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,components,100,0.28,0.2013955916759837,0.37488212361345724,0.28,0.73,1.0,0,-0.02999999999999997,18,21,0.7492586247608415,-0.15,0.09,-0.02999999999999997,14,17,31.0,0.720100131817162,-0.13,0.08,39.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,all,100,0.28,0.2013955916759837,0.37488212361345724,0.28,0.78,1.0,0,-0.02999999999999997,16,19,0.7358788008568808,-0.14,0.09,-0.02999999999999997,18,21,39.0,0.7492586247608415,-0.16,0.09,35.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.35,none,100,0.03,0.010254338223414816,0.08452078080402699,0.03,1.0,1.0,0,0.0,0,0,,,,-0.03,3,6,9.0,0.5078125,-0.09,0.03,,,0.895538366566013
qwen3-1.7b-think,edge_count,0.35,filler,100,0.06,0.02778574526665662,0.12476968531222507,0.06,0.98,1.0,0,0.03,6,3,0.5078125,-0.03,0.09,0.0,0,0,,,,,9.0,1.0,
qwen3-1.7b-think,edge_count,0.35,degree,100,0.2,0.1333659225590988,0.28883096192650237,0.2,0.83,1.0,0,0.17,20,3,0.00048828125,0.09,0.26,0.14,18,4,22.0,0.004343509674072266,0.05,0.23,23.0,0.001953125,0.017374038696289062
qwen3-1.7b-think,edge_count,0.35,clustering,100,0.05,0.02154336145631356,0.11175196527208817,0.05,0.96,1.0,0,0.020000000000000004,4,2,0.6875,-0.03,0.07,-0.009999999999999995,5,6,11.0,1.0,-0.07,0.06,6.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.35,rwse,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,1.0,1.0,0,-0.019999999999999997,1,3,0.625,-0.06,0.02,-0.049999999999999996,1,6,7.0,0.125,-0.1,0.0,4.0,1.0,0.3333333333333333
qwen3-1.7b-think,edge_count,0.35,components,100,0.03,0.010254338223414816,0.08452078080402699,0.03,1.0,1.0,0,0.0,3,3,1.0,-0.05,0.05,-0.03,3,6,9.0,0.5078125,-0.09,0.02,6.0,1.0,0.895538366566013
qwen3-1.7b-think,edge_count,0.35,all,100,0.38,0.2909744920013438,0.47790426179289663,0.38,0.67,1.0,0,0.35,36,1,5.529727786779404e-10,0.25,0.45,0.32,37,5,42.0,4.4337048166198656e-07,0.21,0.43,37.0,1.1175870895385742e-08,3.5469638532958925e-06
qwen3-1.7b-think,edge_count,0.5,none,100,0.0,0.0,0.03699480747600191,0.0,1.0,1.0,0,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,edge_count,0.5,filler,100,0.0,0.0,0.03699480747600191,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,edge_count,0.5,degree,100,0.17,0.10893476059773155,0.25548181233642975,0.17,0.84,1.0,0,0.17,17,0,1.52587890625e-05,0.1,0.25,0.17,17,0,17.0,1.52587890625e-05,0.09975000000000002,0.25,17.0,9.1552734375e-05,9.1552734375e-05
qwen3-1.7b-think,edge_count,0.5,clustering,100,0.0,0.0,0.03699480747600191,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.5,rwse,100,0.0,0.0,0.03699480747600191,0.0,1.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.5,components,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,1.0,1.0,0,0.01,1,0,1.0,0.0,0.03,0.01,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.5,all,100,0.31,0.22779563206132378,0.40626239477955695,0.31,0.63,1.0,0,0.31,31,0,9.313225746154785e-10,0.22,0.4,0.31,31,0,31.0,9.313225746154785e-10,0.22,0.4,31.0,1.1175870895385742e-08,1.1175870895385742e-08
qwen3-4b,node_count,0.1,none,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.0,1.0,1,0.0,0,0,,,,-0.05999999999999994,0,6,6.0,0.03125,-0.11,-0.02,,,0.375
qwen3-4b,node_count,0.1,filler,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,1,0.05999999999999994,6,0,0.03125,0.02,0.11,0.0,0,0,,,,,6.0,0.09375,
qwen3-4b,node_count,0.1,degree,100,0.94,0.8752303146877748,0.9722142547333433,0.94,0.0,1.0,1,0.019999999999999907,6,4,0.75390625,-0.04,0.08,-0.040000000000000036,1,5,6.0,0.21875,-0.09,0.0,10.0,1.0,1.0
qwen3-4b,node_count,0.1,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,1,0.04999999999999993,7,2,0.1796875,0.0,0.11,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,9.0,0.39204545454545453,1.0
