arm,task,density,condition,matched,delta_vs_filler,delta_vs_none
qwen3-1.7b-think,edge_count,0.2,rwse,0,0.25,
qwen3-1.7b-think,edge_count,0.2,components,0,0.0,0.3333333333333333
qwen3-1.7b-think,edge_count,0.2,all,0,0.1428571428571429,0.33333333333333337
qwen3-1.7b-think,edge_count,0.35,filler,0,0.0,
qwen3-1.7b-think,edge_count,0.35,degree,1,,
qwen3-1.7b-think,edge_count,0.35,clustering,0,,
qwen3-1.7b-think,edge_count,0.35,all,0,0.0,
qwen3-1.7b-think,edge_count,0.5,degree,1,,
qwen3-1.7b-think,edge_count,0.5,all,0,,
qwen3-4b,node_count,0.1,filler,0,0.0,0.05999999999999994
qwen3-4b,node_count,0.1,degree,0,-0.040000000000000036,0.019999999999999907
qwen3-4b,node_count,0.1,clustering,0,-0.010000000000000009,0.04999999999999993
qwen3-4b,node_count,0.1,rwse,0,0.0,0.05999999999999994
qwen3-4b,node_count,0.1,components,0,-0.010000000000000009,0.04999999999999993
qwen3-4b,node_count,0.1,all,0,0.020000000000000018,0.07999999999999996
qwen3-4b,node_count,0.2,filler,0,0.0,0.31000000000000005
qwen3-4b,node_count,0.2,degree,0,-0.010000000000000009,0.30000000000000004
qwen3-4b,node_count,0.2,clustering,0,-0.010000000000000009,0.30000000000000004
qwen3-4b,node_count,0.2,rwse,0,0.0,0.31000000000000005
qwen3-4b,node_count,0.2,components,0,0.0,0.31000000000000005
qwen3-4b,node_count,0.2,all,0,0.0,0.31000000000000005
qwen3-4b,node_count,0.35,filler,0,0.0,0.0
qwen3-4b,node_count,0.35,degree,0,0.0,0.0
qwen3-4b,node_count,0.35,clustering,0,0.0,0.0
qwen3-4b,node_count,0.35,rwse,0,0.0,0.0
qwen3-4b,node_count,0.35,components,0,0.0,0.0
qwen3-4b,node_count,0.35,all,0,0.0,0.0
qwen3-4b,node_count,0.5,filler,0,0.0,0.0
qwen3-4b,node_count,0.5,degree,0,0.0,0.0
qwen3-4b,node_count,0.5,clustering,0,0.0,0.0
qwen3-4b,node_count,0.5,rwse,0,0.0,0.0
qwen3-4b,node_count,0.5,components,0,0.0,0.0
qwen3-4b,node_count,0.5,all,0,0.0,0.0
qwen3-4b,cycle_check,0.1,filler,0,0.0,-0.01041666666666663
qwen3-4b,cycle_check,0.1,degree,0,0.010752688172043001,0.0
qwen3-4b,cycle_check,0.1,clustering,0,0.010638297872340385,0.010204081632653073
qwen3-4b,cycle_check,0.1,rwse,0,0.010752688172043001,0.01041666666666663
qwen3-4b,cycle_check,0.1,components,0,-0.021505376344086002,-0.020618556701030966
qwen3-4b,cycle_check,0.1,all,0,0.010638297872340385,0.010204081632653073
qwen3-4b,cycle_check,0.2,filler,0,0.0,0.0
qwen3-4b,cycle_check,0.2,degree,0,-0.010000000000000009,-0.010309278350515427
qwen3-4b,cycle_check,0.2,clustering,0,0.0,0.0
qwen3-4b,cycle_check,0.2,rwse,0,0.0,0.0
qwen3-4b,cycle_check,0.2,components,0,-0.010309278350515427,-0.010638297872340385
qwen3-4b,cycle_check,0.2,all,0,0.0,0.0
qwen3-4b,cycle_check,0.35,filler,0,0.0,0.0
qwen3-4b,cycle_check,0.35,degree,0,-0.030927835051546393,-0.030612244897959218
qwen3-4b,cycle_check,0.35,clustering,0,0.0,0.0
qwen3-4b,cycle_check,0.35,rwse,0,0.0,0.0
qwen3-4b,cycle_check,0.35,components,0,0.0,0.0
qwen3-4b,cycle_check,0.35,all,0,0.0,0.0
qwen3-4b,cycle_check,0.5,filler,0,0.0,0.0
qwen3-4b,cycle_check,0.5,degree,0,-0.02020202020202022,-0.02020202020202022
qwen3-4b,cycle_check,0.5,clustering,0,0.0,0.0
qwen3-4b,cycle_check,0.5,rwse,0,0.0,0.0
qwen3-4b,cycle_check,0.5,components,0,-0.020000000000000018,-0.020000000000000018
qwen3-4b,cycle_check,0.5,all,0,-0.030000000000000027,-0.030000000000000027
qwen3-4b,edge_existence,0.1,filler,0,0.0,0.0
qwen3-4b,edge_existence,0.1,degree,0,0.030000000000000027,0.030000000000000027
qwen3-4b,edge_existence,0.1,clustering,1,0.010000000000000009,0.010000000000000009
qwen3-4b,edge_existence,0.1,rwse,0,0.0,0.0
qwen3-4b,edge_existence,0.1,components,0,0.030000000000000027,0.030000000000000027
qwen3-4b,edge_existence,0.1,all,0,0.0,0.0
qwen3-4b,edge_existence,0.2,filler,0,0.0,-0.09000000000000008
qwen3-4b,edge_existence,0.2,degree,0,0.07070707070707072,-0.010101010101010055
qwen3-4b,edge_existence,0.2,clustering,1,0.14,0.04999999999999993
qwen3-4b,edge_existence,0.2,rwse,0,0.050000000000000044,-0.040000000000000036
qwen3-4b,edge_existence,0.2,components,0,0.09999999999999998,0.009999999999999898
qwen3-4b,edge_existence,0.2,all,0,0.0,-0.09000000000000008
qwen3-4b,edge_existence,0.35,filler,0,0.0,-0.07999999999999996
qwen3-4b,edge_existence,0.35,degree,0,0.040000000000000036,-0.039999999999999925
qwen3-4b,edge_existence,0.35,clustering,1,0.14,0.06000000000000005
qwen3-4b,edge_existence,0.35,rwse,0,-0.050000000000000044,-0.13
qwen3-4b,edge_existence,0.35,components,0,0.0,-0.07999999999999996
qwen3-4b,edge_existence,0.35,all,0,-0.050000000000000044,-0.13
qwen3-4b,edge_existence,0.5,filler,0,0.0,-0.10999999999999999
qwen3-4b,edge_existence,0.5,degree,0,-0.04040404040404033,-0.1515151515151515
qwen3-4b,edge_existence,0.5,clustering,1,0.1499999999999999,0.039999999999999925
qwen3-4b,edge_existence,0.5,rwse,0,-0.12,-0.22999999999999998
qwen3-4b,edge_existence,0.5,components,0,0.039999999999999925,-0.07000000000000006
qwen3-4b,edge_existence,0.5,all,0,-0.06000000000000005,-0.17000000000000004
qwen3-4b,edge_existence,0.65,filler,0,0.0,-0.12
qwen3-4b,edge_existence,0.65,degree,0,0.07070707070707072,-0.0505050505050505
qwen3-4b,edge_existence,0.65,clustering,1,0.19999999999999996,0.07999999999999996
qwen3-4b,edge_existence,0.65,rwse,0,0.15000000000000002,0.030000000000000027
qwen3-4b,edge_existence,0.65,components,0,0.040000000000000036,-0.07999999999999996
qwen3-4b,edge_existence,0.65,all,0,0.13,0.010000000000000009
qwen3-4b,edge_existence,0.75,filler,0,0.0,-0.020000000000000018
qwen3-4b,edge_existence,0.75,degree,0,0.020000000000000018,0.0
qwen3-4b,edge_existence,0.75,clustering,1,0.10999999999999999,0.08999999999999997
qwen3-4b,edge_existence,0.75,rwse,0,0.030000000000000027,0.010000000000000009
qwen3-4b,edge_existence,0.75,components,0,0.030303030303030276,0.010101010101010055
qwen3-4b,edge_existence,0.75,all,0,0.010101010101010055,-0.010101010101010166
qwen3-4b,edge_existence,0.85,filler,0,0.0,-0.04999999999999993
qwen3-4b,edge_existence,0.85,degree,0,0.010000000000000009,-0.039999999999999925
qwen3-4b,edge_existence,0.85,clustering,1,0.039999999999999925,-0.010000000000000009
qwen3-4b,edge_existence,0.85,rwse,0,-0.010000000000000009,-0.05999999999999994
qwen3-4b,edge_existence,0.85,components,0,0.020000000000000018,-0.029999999999999916
qwen3-4b,edge_existence,0.85,all,0,-0.010000000000000009,-0.05999999999999994
qwen3-4b,node_degree,0.1,filler,0,0.0,0.0
qwen3-4b,node_degree,0.1,degree,1,-0.06000000000000005,-0.06000000000000005
qwen3-4b,node_degree,0.1,clustering,0,0.0,0.0
qwen3-4b,node_degree,0.1,rwse,0,0.0,0.0
qwen3-4b,node_degree,0.1,components,0,0.0,0.0
qwen3-4b,node_degree,0.1,all,0,-0.06999999999999995,-0.06999999999999995
qwen3-4b,node_degree,0.2,filler,0,0.0,0.0
qwen3-4b,node_degree,0.2,degree,1,-0.010000000000000009,-0.010000000000000009
qwen3-4b,node_degree,0.2,clustering,0,0.010000000000000009,0.010000000000000009
qwen3-4b,node_degree,0.2,rwse,0,-0.020000000000000018,-0.020000000000000018
qwen3-4b,node_degree,0.2,components,0,0.0,0.0
qwen3-4b,node_degree,0.2,all,0,-0.030000000000000027,-0.030000000000000027
qwen3-4b,node_degree,0.35,filler,0,0.0,0.0
qwen3-4b,node_degree,0.35,degree,1,-0.06999999999999995,-0.06999999999999995
qwen3-4b,node_degree,0.35,clustering,0,0.0,0.0
qwen3-4b,node_degree,0.35,rwse,0,-0.030000000000000027,-0.030000000000000027
qwen3-4b,node_degree,0.35,components,0,0.0,0.0
qwen3-4b,node_degree,0.35,all,0,-0.06999999999999995,-0.06999999999999995
qwen3-4b,node_degree,0.5,filler,0,0.0,-0.020000000000000018
qwen3-4b,node_degree,0.5,degree,1,-0.09999999999999998,-0.12
qwen3-4b,node_degree,0.5,clustering,0,-0.010000000000000009,-0.030000000000000027
qwen3-4b,node_degree,0.5,rwse,0,-0.020000000000000018,-0.040000000000000036
qwen3-4b,node_degree,0.5,components,0,0.030000000000000027,0.010000000000000009
qwen3-4b,node_degree,0.5,all,0,-0.13,-0.15000000000000002
qwen3-4b,node_degree,0.65,filler,0,0.0,0.040000000000000036
qwen3-4b,node_degree,0.65,degree,1,-0.09999999999999998,-0.05999999999999994
qwen3-4b,node_degree,0.65,clustering,0,0.030000000000000027,0.07000000000000006
qwen3-4b,node_degree,0.65,rwse,0,-0.040000000000000036,0.0
qwen3-4b,node_degree,0.65,components,0,-0.12,-0.07999999999999996
qwen3-4b,node_degree,0.65,all,0,-0.41,-0.36999999999999994
qwen3-4b,node_degree,0.75,filler,0,0.0,-0.010000000000000009
qwen3-4b,node_degree,0.75,degree,1,0.07999999999999996,0.06999999999999995
qwen3-4b,node_degree,0.75,clustering,0,0.09999999999999998,0.08999999999999997
qwen3-4b,node_degree,0.75,rwse,0,0.14,0.13
qwen3-4b,node_degree,0.75,components,0,-0.02999999999999997,-0.03999999999999998
qwen3-4b,node_degree,0.75,all,0,-0.18,-0.19
qwen3-4b,node_degree,0.85,filler,0,0.0,0.02999999999999997
qwen3-4b,node_degree,0.85,degree,1,0.24,0.26999999999999996
qwen3-4b,node_degree,0.85,clustering,0,0.15000000000000002,0.18
qwen3-4b,node_degree,0.85,rwse,0,0.07,0.09999999999999998
qwen3-4b,node_degree,0.85,components,0,0.06,0.08999999999999997
qwen3-4b,node_degree,0.85,all,0,-0.10999999999999999,-0.08000000000000002
qwen3-4b,connected_nodes,0.1,filler,0,0.0,-0.21000000000000008
qwen3-4b,connected_nodes,0.1,degree,0,0.14,-0.07000000000000006
qwen3-4b,connected_nodes,0.1,clustering,0,0.13,-0.08000000000000007
qwen3-4b,connected_nodes,0.1,rwse,0,0.10999999999999999,-0.10000000000000009
qwen3-4b,connected_nodes,0.1,components,1,0.28,0.06999999999999995
qwen3-4b,connected_nodes,0.1,all,0,0.09999999999999998,-0.1100000000000001
qwen3-4b,connected_nodes,0.2,filler,0,0.0,-0.14
qwen3-4b,connected_nodes,0.2,degree,0,0.16000000000000003,0.020000000000000018
qwen3-4b,connected_nodes,0.2,clustering,0,0.22999999999999998,0.08999999999999997
qwen3-4b,connected_nodes,0.2,rwse,0,0.08999999999999997,-0.050000000000000044
qwen3-4b,connected_nodes,0.2,components,1,0.25,0.10999999999999999
qwen3-4b,connected_nodes,0.2,all,0,0.14,0.0
qwen3-4b,connected_nodes,0.35,filler,0,0.0,-0.05999999999999994
qwen3-4b,connected_nodes,0.35,degree,0,0.020000000000000018,-0.039999999999999925
qwen3-4b,connected_nodes,0.35,clustering,0,0.10999999999999999,0.050000000000000044
qwen3-4b,connected_nodes,0.35,rwse,0,0.10999999999999999,0.050000000000000044
qwen3-4b,connected_nodes,0.35,components,1,0.15999999999999992,0.09999999999999998
qwen3-4b,connected_nodes,0.35,all,0,0.08999999999999997,0.030000000000000027
qwen3-4b,connected_nodes,0.5,filler,0,0.0,-0.09000000000000008
qwen3-4b,connected_nodes,0.5,degree,0,0.06000000000000005,-0.030000000000000027
qwen3-4b,connected_nodes,0.5,clustering,0,0.07000000000000006,-0.020000000000000018
qwen3-4b,connected_nodes,0.5,rwse,0,0.19000000000000006,0.09999999999999998
qwen3-4b,connected_nodes,0.5,components,1,0.18000000000000005,0.08999999999999997
qwen3-4b,connected_nodes,0.5,all,0,0.06000000000000005,-0.030000000000000027
qwen3-4b,edge_count,0.1,filler,0,0.0,0.05
qwen3-4b,edge_count,0.1,degree,1,0.1752577319587629,0.22680412371134023
qwen3-4b,edge_count,0.1,clustering,0,-0.10101010101010101,-0.050505050505050504
qwen3-4b,edge_count,0.1,rwse,0,-0.09183673469387756,-0.04081632653061225
qwen3-4b,edge_count,0.1,components,0,-0.1,-0.05
qwen3-4b,edge_count,0.1,all,0,-0.07,-0.020000000000000004
qwen3-4b,edge_count,0.2,filler,0,0.0,0.0
qwen3-4b,edge_count,0.2,degree,1,0.30303030303030304,0.30303030303030304
qwen3-4b,edge_count,0.2,clustering,0,-0.01,-0.01
qwen3-4b,edge_count,0.2,rwse,0,-0.01,-0.01
qwen3-4b,edge_count,0.2,components,0,-0.01,-0.01
qwen3-4b,edge_count,0.2,all,0,0.009999999999999998,0.009999999999999998
qwen3-4b,edge_count,0.35,filler,0,0.0,0.0
qwen3-4b,edge_count,0.35,degree,1,0.24242424242424243,0.24242424242424243
qwen3-4b,edge_count,0.35,clustering,0,0.01,0.01
qwen3-4b,edge_count,0.35,rwse,0,-0.01,-0.01
qwen3-4b,edge_count,0.35,components,0,0.010101010101010102,0.010101010101010102
qwen3-4b,edge_count,0.35,all,0,0.07070707070707072,0.07070707070707072
qwen3-4b,edge_count,0.5,filler,0,0.0,0.0
qwen3-4b,edge_count,0.5,degree,1,0.336734693877551,0.336734693877551
qwen3-4b,edge_count,0.5,clustering,0,0.0,0.0
qwen3-4b,edge_count,0.5,rwse,0,0.0,0.0
qwen3-4b,edge_count,0.5,components,0,0.0,0.0
qwen3-4b,edge_count,0.5,all,0,0.09183673469387756,0.09183673469387756
qwen3-4b-think,node_count,0.1,filler,0,0.0,0.020000000000000018
qwen3-4b-think,node_count,0.1,degree,0,0.0,0.020000000000000018
qwen3-4b-think,node_count,0.1,clustering,0,0.0,0.02020202020202022
qwen3-4b-think,node_count,0.1,rwse,0,0.0,0.02020202020202022
qwen3-4b-think,node_count,0.1,components,0,-0.010000000000000009,0.010000000000000009
qwen3-4b-think,node_count,0.1,all,0,0.0,0.020000000000000018
qwen3-4b-think,node_count,0.2,filler,0,0.0,0.0
qwen3-4b-think,node_count,0.2,degree,0,0.0,0.0
qwen3-4b-think,node_count,0.2,clustering,0,0.0,0.0
qwen3-4b-think,node_count,0.2,rwse,0,0.0,0.0
qwen3-4b-think,node_count,0.2,components,0,0.0,0.0
qwen3-4b-think,node_count,0.2,all,0,0.0,0.0
qwen3-4b-think,node_count,0.35,filler,0,0.0,0.0
qwen3-4b-think,node_count,0.35,degree,0,0.0,0.0
qwen3-4b-think,node_count,0.35,clustering,0,0.0,0.0
qwen3-4b-think,node_count,0.35,rwse,0,0.0,0.0
qwen3-4b-think,node_count,0.35,components,0,0.0,0.0
qwen3-4b-think,node_count,0.35,all,0,0.0,0.0
qwen3-4b-think,node_count,0.5,filler,0,0.0,0.0
qwen3-4b-think,node_count,0.5,degree,0,0.0,0.0
qwen3-4b-think,node_count,0.5,clustering,0,0.0,0.0
qwen3-4b-think,node_count,0.5,rwse,0,0.0,0.0
qwen3-4b-think,node_count,0.5,components,0,-0.010000000000000009,-0.010000000000000009
qwen3-4b-think,node_count,0.5,all,0,0.0,0.0
qwen3-4b-think,cycle_check,0.1,filler,0,0.0,0.0
qwen3-4b-think,cycle_check,0.1,degree,0,-0.021052631578947323,-0.021276595744680882
qwen3-4b-think,cycle_check,0.1,clustering,0,0.0,0.0
qwen3-4b-think,cycle_check,0.1,rwse,0,0.0,0.0
qwen3-4b-think,cycle_check,0.1,components,0,0.0,0.0
qwen3-4b-think,cycle_check,0.1,all,0,0.0,0.0
qwen3-4b-think,cycle_check,0.2,filler,0,0.0,0.0
qwen3-4b-think,cycle_check,0.2,degree,0,-0.010309278350515427,-0.010309278350515427
qwen3-4b-think,cycle_check,0.2,clustering,0,0.0,0.0
qwen3-4b-think,cycle_check,0.2,rwse,0,0.0,0.0
qwen3-4b-think,cycle_check,0.2,components,0,0.0,0.0
qwen3-4b-think,cycle_check,0.2,all,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,filler,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,degree,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,clustering,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,rwse,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,components,0,0.0,0.0
qwen3-4b-think,cycle_check,0.35,all,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,filler,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,degree,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,clustering,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,rwse,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,components,0,0.0,0.0
qwen3-4b-think,cycle_check,0.5,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.1,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.1,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.1,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.1,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.1,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.1,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.2,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.2,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.2,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.2,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.2,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.2,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.35,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.35,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.35,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.35,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.35,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.35,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.5,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.5,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.5,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.5,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.5,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.5,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.65,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.65,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.65,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.65,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.65,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.65,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.75,filler,0,0.0,0.0
qwen3-4b-think,edge_existence,0.75,degree,0,0.0,0.0
qwen3-4b-think,edge_existence,0.75,clustering,1,0.0,0.0
qwen3-4b-think,edge_existence,0.75,rwse,0,0.0,0.0
qwen3-4b-think,edge_existence,0.75,components,0,0.0,0.0
qwen3-4b-think,edge_existence,0.75,all,0,0.0,0.0
qwen3-4b-think,edge_existence,0.85,filler,0,0.0,0.020000000000000018
qwen3-4b-think,edge_existence,0.85,degree,0,0.0,0.020000000000000018
qwen3-4b-think,edge_existence,0.85,clustering,1,0.0,0.020000000000000018
qwen3-4b-think,edge_existence,0.85,rwse,0,-0.010000000000000009,0.010000000000000009
qwen3-4b-think,edge_existence,0.85,components,0,0.0,0.020000000000000018
qwen3-4b-think,edge_existence,0.85,all,0,-0.010000000000000009,0.010000000000000009
qwen3-4b-think,node_degree,0.1,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.1,degree,1,0.0,0.01041666666666663
qwen3-4b-think,node_degree,0.1,clustering,0,0.0,0.010638297872340385
qwen3-4b-think,node_degree,0.1,rwse,0,0.0,0.0
qwen3-4b-think,node_degree,0.1,components,0,0.0,0.0
qwen3-4b-think,node_degree,0.1,all,0,0.0,0.0
qwen3-4b-think,node_degree,0.2,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.2,degree,1,-0.010000000000000009,-0.010526315789473717
qwen3-4b-think,node_degree,0.2,clustering,0,-0.010000000000000009,-0.010526315789473717
qwen3-4b-think,node_degree,0.2,rwse,0,-0.020408163265306145,-0.021276595744680882
qwen3-4b-think,node_degree,0.2,components,0,-0.010101010101010055,0.0
qwen3-4b-think,node_degree,0.2,all,0,-0.010101010101010055,-0.010526315789473717
qwen3-4b-think,node_degree,0.35,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.35,degree,1,0.0,0.0
qwen3-4b-think,node_degree,0.35,clustering,0,0.0,0.0
qwen3-4b-think,node_degree,0.35,rwse,0,0.0,0.0
qwen3-4b-think,node_degree,0.35,components,0,0.0,0.0
qwen3-4b-think,node_degree,0.35,all,0,-0.020000000000000018,-0.020618556701030966
qwen3-4b-think,node_degree,0.5,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.5,degree,1,0.0,0.0
qwen3-4b-think,node_degree,0.5,clustering,0,0.0,-0.010000000000000009
qwen3-4b-think,node_degree,0.5,rwse,0,-0.06060606060606055,-0.06000000000000005
qwen3-4b-think,node_degree,0.5,components,0,-0.010101010101010055,-0.010000000000000009
qwen3-4b-think,node_degree,0.5,all,0,0.0,0.0
qwen3-4b-think,node_degree,0.65,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.65,degree,1,-0.030303030303030276,-0.030303030303030276
qwen3-4b-think,node_degree,0.65,clustering,0,-0.020000000000000018,-0.020000000000000018
qwen3-4b-think,node_degree,0.65,rwse,0,-0.010204081632653073,-0.010204081632653073
qwen3-4b-think,node_degree,0.65,components,0,-0.010101010101010055,-0.010101010101010055
qwen3-4b-think,node_degree,0.65,all,0,-0.010101010101010055,-0.010101010101010055
qwen3-4b-think,node_degree,0.75,filler,0,0.0,0.0
qwen3-4b-think,node_degree,0.75,degree,1,0.010000000000000009,0.010101010101010055
qwen3-4b-think,node_degree,0.75,clustering,0,0.0,0.0
qwen3-4b-think,node_degree,0.75,rwse,0,-0.020000000000000018,-0.02020202020202022
qwen3-4b-think,node_degree,0.75,components,0,0.0,0.010204081632653073
qwen3-4b-think,node_degree,0.75,all,0,0.010101010101010055,0.010204081632653073
qwen3-4b-think,node_degree,0.85,filler,0,0.0,-0.010000000000000009
qwen3-4b-think,node_degree,0.85,degree,1,0.02020202020202022,0.010101010101010166
qwen3-4b-think,node_degree,0.85,clustering,0,0.010101010101010055,0.0
qwen3-4b-think,node_degree,0.85,rwse,0,0.04040404040404044,0.030303030303030387
qwen3-4b-think,node_degree,0.85,components,0,-0.029999999999999916,-0.039999999999999925
qwen3-4b-think,node_degree,0.85,all,0,0.030303030303030387,0.030303030303030387
qwen3-4b-think,connected_nodes,0.1,filler,0,0.0,0.010526315789473717
qwen3-4b-think,connected_nodes,0.1,degree,0,0.0,0.01098901098901095
qwen3-4b-think,connected_nodes,0.1,clustering,0,0.0,0.0
qwen3-4b-think,connected_nodes,0.1,rwse,0,0.0,0.010752688172043001
qwen3-4b-think,connected_nodes,0.1,components,1,0.0,0.0
qwen3-4b-think,connected_nodes,0.1,all,0,-0.011111111111111072,-0.011111111111111183
qwen3-4b-think,connected_nodes,0.2,filler,0,0.0,0.01098901098901095
qwen3-4b-think,connected_nodes,0.2,degree,0,-0.010752688172043001,-0.010869565217391242
qwen3-4b-think,connected_nodes,0.2,clustering,0,0.0,0.0
qwen3-4b-think,connected_nodes,0.2,rwse,0,0.011363636363636354,0.01098901098901095
qwen3-4b-think,connected_nodes,0.2,components,1,0.0,0.01098901098901095
qwen3-4b-think,connected_nodes,0.2,all,0,-0.011111111111111183,-0.010989010989011061
qwen3-4b-think,connected_nodes,0.35,filler,0,0.0,-0.010309278350515427
qwen3-4b-think,connected_nodes,0.35,degree,0,0.010204081632653073,0.0
qwen3-4b-think,connected_nodes,0.35,clustering,0,0.010101010101010055,0.0
qwen3-4b-think,connected_nodes,0.35,rwse,0,-0.020000000000000018,-0.030927835051546393
qwen3-4b-think,connected_nodes,0.35,components,1,0.010101010101010055,0.0
qwen3-4b-think,connected_nodes,0.35,all,0,0.0,-0.010309278350515427
qwen3-4b-think,connected_nodes,0.5,filler,0,0.0,0.02083333333333337
qwen3-4b-think,connected_nodes,0.5,degree,0,-0.020618556701030966,0.0
qwen3-4b-think,connected_nodes,0.5,clustering,0,-0.010309278350515427,0.0
qwen3-4b-think,connected_nodes,0.5,rwse,0,-0.010309278350515427,0.010204081632653073
qwen3-4b-think,connected_nodes,0.5,components,1,-0.01041666666666663,0.010309278350515538
qwen3-4b-think,connected_nodes,0.5,all,0,0.0,0.010309278350515538
qwen3-4b-think,edge_count,0.1,filler,0,0.0,0.0
qwen3-4b-think,edge_count,0.1,degree,1,-0.19047619047619047,-0.2727272727272727
qwen3-4b-think,edge_count,0.1,clustering,0,-0.018181818181818188,0.0
qwen3-4b-think,edge_count,0.1,rwse,0,-0.11363636363636365,0.033333333333333326
qwen3-4b-think,edge_count,0.1,components,0,-0.021739130434782594,0.02941176470588236
qwen3-4b-think,edge_count,0.1,all,0,-0.34375,-0.42105263157894735
qwen3-4b-think,edge_count,0.2,filler,0,0.0,-0.04347826086956519
qwen3-4b-think,edge_count,0.2,degree,1,-0.20833333333333337,-0.1578947368421053
qwen3-4b-think,edge_count,0.2,clustering,0,0.0,0.0
qwen3-4b-think,edge_count,0.2,rwse,0,0.0,-0.052631578947368474
qwen3-4b-think,edge_count,0.2,components,0,0.09999999999999998,0.0
qwen3-4b-think,edge_count,0.2,all,0,-0.29166666666666663,-0.4
qwen3-4b-think,edge_count,0.35,filler,0,0.0,0.0
qwen3-4b-think,edge_count,0.35,degree,1,-0.18181818181818177,-0.5
qwen3-4b-think,edge_count,0.35,clustering,0,0.07692307692307687,0.16666666666666663
qwen3-4b-think,edge_count,0.35,rwse,0,0.0,
qwen3-4b-think,edge_count,0.35,components,0,0.0,0.0
qwen3-4b-think,edge_count,0.35,all,0,-0.6,-0.5
qwen3-4b-think,edge_count,0.5,filler,0,0.0,
qwen3-4b-think,edge_count,0.5,degree,1,0.0,
qwen3-4b-think,edge_count,0.5,clustering,0,,
qwen3-4b-think,edge_count,0.5,rwse,0,,
qwen3-4b-think,edge_count,0.5,components,0,,
qwen3-4b-think,edge_count,0.5,all,0,,
