arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-1.7b,edge_count,0.35,components,67,0.0,0.0,0.05422802421176257,0.0,0.33,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b,edge_count,0.35,all,67,0.05970149253731343,0.023458971433043548,0.1436970498877623,0.05970149253731343,0.33,1.0,0,0.1111111111111111,4,0,0.125,0.027777777777777776,0.2222222222222222,0.04878048780487805,2,0,2.0,0.5,0.0,0.12195121951219512,4.0,1.0,1.0
qwen3-1.7b,edge_count,0.5,none,71,0.0,0.0,0.05132974174790491,0.0,0.29,1.0,0,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b,edge_count,0.5,filler,59,0.0,0.0,0.061131479784092065,0.0,0.41,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b,edge_count,0.5,degree,80,0.0875,0.04303145464743989,0.1697698277708346,0.0875,0.2,1.0,0,0.08928571428571429,5,0,0.0625,0.017857142857142856,0.17857142857142858,0.1,5,0,5.0,0.0625,0.02,0.18,5.0,1.0,0.75
qwen3-1.7b,edge_count,0.5,clustering,67,0.0,0.0,0.05422802421176257,0.0,0.33,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b,edge_count,0.5,rwse,68,0.0,0.0,0.05347319658804926,0.0,0.32,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b,edge_count,0.5,components,64,0.0,0.0,0.056626022971156334,0.0,0.36,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b,edge_count,0.5,all,56,0.05357142857142857,0.01838544792866792,0.14607539536429218,0.05357142857142857,0.44,1.0,0,0.075,3,0,0.25,0.0,0.175,0.09090909090909091,3,0,3.0,0.25,0.0,0.18257575757575345,3.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,none,98,1.0,0.9622786759045421,1.0000000000000002,1.0,0.02,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,node_count,0.1,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,node_count,0.1,degree,99,0.98989898989899,0.944983344585968,0.9982147386799481,0.98989898989899,0.01,1.0,1,-0.010309278350515427,0,1,1.0,-0.030927835051546393,0.0,-0.010101010101010055,0,1,1.0,1.0,-0.030303030303030304,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,components,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,none,97,1.0,0.9619046107955446,0.9999999999999999,1.0,0.03,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,node_count,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,node_count,0.2,degree,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,components,94,0.9893617021276596,0.9421756818388973,0.9981196526609477,0.9893617021276596,0.06,1.0,1,-0.01098901098901095,0,1,1.0,-0.03296703296703297,0.0,-0.010638297872340385,0,1,1.0,1.0,-0.031914893617021274,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.2,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.35,none,83,1.0,0.9557631365612795,1.0000000000000002,1.0,0.17,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,node_count,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,node_count,0.35,degree,95,0.9789473684210527,0.9264573686165072,0.9942076145484762,0.9789473684210527,0.05,1.0,1,-0.012658227848101222,0,1,1.0,-0.0379746835443038,0.0,-0.021052631578947323,0,2,2.0,0.5,-0.05263157894736842,0.0,1.0,1.0,1.0
qwen3-1.7b-think,node_count,0.35,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.35,components,95,1.0,0.9611337736337738,1.0000000000000002,1.0,0.05,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.35,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,node_count,0.5,none,91,0.945054945054945,0.8777503545818438,0.9763052497099437,0.945054945054945,0.09,1.0,1,0.0,0,0,,,,-0.05494505494505497,0,5,5.0,0.0625,-0.0989010989010989,-0.01098901098901099,,,1.0
qwen3-1.7b-think,node_count,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.05494505494505497,5,0,0.0625,0.01098901098901099,0.09917582417582267,0.0,0,0,,,,,5.0,0.3,
qwen3-1.7b-think,node_count,0.5,degree,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.05681818181818177,5,0,0.0625,0.011363636363636364,0.11363636363636363,0.0,0,0,0.0,1.0,0.0,0.0,5.0,0.3,1.0
qwen3-1.7b-think,node_count,0.5,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.05494505494505497,5,0,0.0625,0.01098901098901099,0.09917582417582267,0.0,0,0,0.0,1.0,0.0,0.0,5.0,0.3,1.0
qwen3-1.7b-think,node_count,0.5,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.05494505494505497,5,0,0.0625,0.01098901098901099,0.09917582417582267,0.0,0,0,0.0,1.0,0.0,0.0,5.0,0.3,1.0
qwen3-1.7b-think,node_count,0.5,components,86,1.0,0.9572402984808819,1.0,1.0,0.14,1.0,1,0.05128205128205132,4,0,0.125,0.01282051282051282,0.10256410256410256,0.0,0,0,0.0,1.0,0.0,0.0,4.0,0.5,1.0
qwen3-1.7b-think,node_count,0.5,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.05494505494505497,5,0,0.0625,0.01098901098901099,0.09917582417582267,0.0,0,0,0.0,1.0,0.0,0.0,5.0,0.3,1.0
qwen3-1.7b-think,cycle_check,0.1,none,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.1,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,cycle_check,0.1,degree,88,1.0,0.9581714604275188,1.0,1.0,0.12,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,clustering,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,components,86,1.0,0.9572402984808819,1.0,1.0,0.14,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.1,all,95,1.0,0.9611337736337738,1.0000000000000002,1.0,0.05,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,none,98,1.0,0.9622786759045421,1.0000000000000002,1.0,0.02,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,cycle_check,0.2,degree,73,0.9863013698630136,0.9264008673087267,0.9975778109072393,0.9863013698630136,0.27,1.0,1,-0.01388888888888884,0,1,1.0,-0.05555555555555555,0.0,-0.013698630136986356,0,1,1.0,1.0,-0.0410958904109589,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,rwse,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,components,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.2,all,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,none,95,1.0,0.9611337736337738,1.0000000000000002,1.0,0.05,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,cycle_check,0.35,degree,66,0.9848484848484849,0.9190388760177447,0.9973204284655434,0.9848484848484849,0.34,1.0,1,-0.015873015873015928,0,1,1.0,-0.047619047619047616,0.0,-0.015151515151515138,0,1,1.0,1.0,-0.045454545454545456,0.0,1.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,clustering,93,1.0,0.9603310973796383,0.9999999999999999,1.0,0.07,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,components,87,1.0,0.957711004649852,1.0,1.0,0.13,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.35,all,98,1.0,0.9622786759045421,1.0000000000000002,1.0,0.02,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,none,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-1.7b-think,cycle_check,0.5,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-1.7b-think,cycle_check,0.5,degree,76,1.0,0.9518847317689024,0.9999999999999999,1.0,0.24,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,clustering,94,1.0,0.9607365374237544,1.0,1.0,0.06,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,rwse,98,1.0,0.9622786759045421,1.0000000000000002,1.0,0.02,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,components,89,1.0,0.9586219970358116,1.0,1.0,0.11,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,cycle_check,0.5,all,96,1.0,0.9615230525151842,1.0000000000000002,1.0,0.04,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,none,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,0,0.0,0,0,,,,0.030303030303030276,3,0,3.0,0.25,0.0,0.0707070707070707,,,1.0
qwen3-1.7b-think,edge_existence,0.1,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030303030303030276,0,3,0.25,-0.0707070707070707,0.0,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.1,degree,99,0.9696969696969697,0.9146617688347427,0.9896415481109291,0.9696969696969697,0.01,1.0,0,-0.030612244897959218,0,3,0.25,-0.07142857142857142,0.0,0.0,2,2,4.0,1.0,-0.04040404040404041,0.04040404040404041,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.1,clustering,99,0.9797979797979798,0.9293083037313168,0.9944423963744768,0.9797979797979798,0.01,1.0,0,-0.020408163265306145,0,2,0.5,-0.05102040816326531,0.0,0.010101010101010055,2,1,3.0,1.0,-0.020202020202020204,0.04040404040404041,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,components,99,0.98989898989899,0.944983344585968,0.9982147386799481,0.98989898989899,0.01,1.0,0,-0.010204081632653073,0,1,1.0,-0.030612244897959183,0.0,0.02020202020202022,2,0,2.0,0.5,0.0,0.050505050505050504,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.1,all,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.04040404040404044,0,4,0.125,-0.08080808080808081,-0.010101010101010102,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,4.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,,,1.0
qwen3-1.7b-think,edge_existence,0.2,filler,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,edge_existence,0.2,degree,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.050000000000000044,0,5,0.0625,-0.09024999999999998,-0.01,-0.030000000000000027,2,5,7.0,0.453125,-0.08,0.02,5.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,0.0,2,2,4.0,1.0,-0.04,0.04,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.2,rwse,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.050000000000000044,0,5,0.0625,-0.1,-0.01,-0.030000000000000027,1,4,5.0,0.375,-0.08,0.01,5.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,components,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,-0.010000000000000009,2,3,5.0,1.0,-0.05,0.03,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.2,all,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.040000000000000036,0,4,0.125,-0.08,-0.01,-0.020000000000000018,2,4,6.0,0.6875,-0.07,0.03,4.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.35,none,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,0,0,,,,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,,,1.0
qwen3-1.7b-think,edge_existence,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.030000000000000027,3,0,0.25,0.0,0.07,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.35,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.020000000000000018,2,0,0.5,0.0,0.05,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,rwse,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,3,3,1.0,-0.05,0.05,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,6.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.010000000000000009,3,2,1.0,-0.03,0.05,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,5.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.35,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.030000000000000027,0,3,3.0,0.25,-0.07,0.0,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,,,1.0
qwen3-1.7b-think,edge_existence,0.5,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,edge_existence,0.5,degree,99,0.98989898989899,0.944983344585968,0.9982147386799481,0.98989898989899,0.01,1.0,0,-0.010101010101010055,0,1,1.0,-0.030303030303030304,0.0,0.0,1,1,2.0,1.0,-0.030303030303030304,0.030303030303030304,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,clustering,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,-0.020000000000000018,0,2,0.5,-0.05,0.0,-0.010000000000000009,1,2,3.0,1.0,-0.05,0.02,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,rwse,99,1.0,0.9626454664260378,1.0,1.0,0.01,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010101010101010055,1,0,1.0,1.0,0.0,0.030303030303030304,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.5,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,0.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-1.7b-think,edge_existence,0.65,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,edge_existence,0.65,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,1,1,2.0,1.0,-0.03,0.03,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.65,all,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.020000000000000018,1,3,0.625,-0.06,0.02,-0.020000000000000018,1,3,4.0,0.625,-0.06,0.02,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,none,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,0,0,,,,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,,,1.0
qwen3-1.7b-think,edge_existence,0.75,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,edge_existence,0.75,degree,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,-0.010000000000000009,1,2,3.0,1.0,-0.05,0.02,4.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.020000000000000018,2,0,0.5,0.0,0.05,0.010000000000000009,1,0,1.0,1.0,0.0,0.03,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,2,1,1.0,-0.02,0.05,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,components,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.75,all,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.010000000000000009,2,1,1.0,-0.02,0.05,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,,,,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,,,1.0
qwen3-1.7b-think,edge_existence,0.85,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,0,0,,,,,3.0,0.9545454545454546,
qwen3-1.7b-think,edge_existence,0.85,degree,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,1,1,2.0,1.0,-0.03,0.03,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.85,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.07,0.0,0.0,2,2,4.0,1.0,-0.04,0.04,3.0,0.9545454545454546,1.0
qwen3-1.7b-think,edge_existence,0.85,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.020000000000000018,2,0,2.0,0.5,0.0,0.05,1.0,1.0,1.0
qwen3-1.7b-think,edge_existence,0.85,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,0.0,1.0,1.0
