arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,within_graph_icc,delta,ci_low,ci_high,p_value,n_perm,seed,bh_significant,near_threshold,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/node_count,400,400,,,,,,,,,,0.08,0.05,0.1125,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/node_count,400,400,,,,,,,,,,0.0925,0.065,0.12,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/node_count,400,400,,,,,,,,,,0.0925,0.065,0.1225,4.999750012499375e-05,,,True,,,,,,,True,node_count,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/node_count/derived,400,400,,,,,,,,,,0.0975,0.07,0.1275,4.999750012499375e-05,,,True,,,,,,,,node_count,,
main_sweep,qwen3-4b,exact,clustering,,False,excluded,main_sweep/qwen3-4b/task/node_degree,400,400,,,,,,,,,,-0.005,,,0.7355132243387831,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-4b,exact,components,,False,excluded,main_sweep/qwen3-4b/task/node_degree,400,400,,,,,,,,,,0.0025,,,1.0,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-4b,exact,degree,,False,excluded,main_sweep/qwen3-4b/task/node_degree,400,400,,,,,,,,,,-0.065,-0.0925,-0.04,4.999750012499375e-05,,,True,,,,,,,True,node_degree,,
main_sweep,qwen3-4b,exact,filler,,False,excluded,main_sweep/qwen3-4b/task/node_degree,400,400,,,,,,,,,,-0.005,,,0.7266636668166592,,,False,,,,,,,False,node_degree,,
main_sweep,qwen3-4b,exact,rwse,,False,excluded,main_sweep/qwen3-4b/task/node_degree,400,400,,,,,,,,,,-0.0225,-0.04,-0.005,0.02334883255837208,,,False,,,,,,,True,node_degree,,
main_sweep,qwen3-4b,exact,all,,True,excluded,main_sweep/qwen3-4b/task/node_degree/derived,400,400,,,,,,,,,,-0.08,-0.11,-0.0525,4.999750012499375e-05,,,True,,,,,,,,node_degree,,
